County,State,Value
Wayne County,Georgia,30099.00
Montgomery County,Illinois,30104.00
Bryan County,Georgia,30233.00
Logan County,Illinois,30305.00
Cass County,Texas,30464.00
Marshall County,Tennessee,30617.00
Hancock County,West Virginia,30676.00
Franklin County,Maine,30768.00
Marion County,Alabama,30776.00
Wakulla County,Florida,30776.00
Clare County,Michigan,30926.00
Gallia County,Ohio,30934.00
Delta County,Colorado,30952.00
Polk County,Missouri,31137.00
Caledonia County,Vermont,31227.00
Freeborn County,Minnesota,31255.00
Juneau City and Borough,Alaska,31275.00
Malheur County,Oregon,31313.00
Adams County,Nebraska,31364.00
Marshall County,Kentucky,31448.00
Muhlenberg County,Kentucky,31499.00
Jefferson Davis Parish,Louisiana,31594.00
Polk County,Minnesota,31600.00
Daviess County,Indiana,31648.00
Franklin County,Alabama,31704.00
Obion County,Tennessee,31807.00
Rhea County,Tennessee,31809.00
Ottawa County,Oklahoma,31848.00
Bee County,Texas,31861.00
Knox County,Kentucky,31883.00
Elk County,Pennsylvania,31946.00
Dunklin County,Missouri,31953.00
Brookings County,South Dakota,31965.00
Harris County,Georgia,32024.00
Hardin County,Ohio,32058.00
Kleberg County,Texas,32061.00
Dillon County,South Carolina,32062.00
Stone County,Missouri,32202.00
Smyth County,Virginia,32208.00
Claiborne County,Tennessee,32213.00
Platte County,Nebraska,32237.00
Adams County,Mississippi,32297.00
Leflore County,Mississippi,32317.00
Henry County,Tennessee,32330.00
Titus County,Texas,32334.00
Amherst County,Virginia,32353.00
Petersburg city,Virginia,32420.00
Jefferson County,Indiana,32428.00
Becker County,Minnesota,32504.00
Warren County,Missouri,32513.00
Uintah County,Utah,32588.00
McDonough County,Illinois,32612.00
Dorchester County,Maryland,32618.00
Emmet County,Michigan,32694.00
Nicollet County,Minnesota,32727.00
Mecklenburg County,Virginia,32727.00
Wexford County,Michigan,32735.00
Schoharie County,New York,32749.00
Miami County,Kansas,32787.00
Oconee County,Georgia,32808.00
Sumter County,Georgia,32819.00
Washington County,Maine,32856.00
Wabash County,Indiana,32888.00
Pike County,Alabama,32899.00
Hot Spring County,Arkansas,32923.00
Taos County,New Mexico,32937.00
Monroe County,Illinois,32957.00
Coos County,New Hampshire,33055.00
Marion County,South Carolina,33062.00
Caroline County,Maryland,33066.00
Transylvania County,North Carolina,33090.00
Marshall County,West Virginia,33107.00
Huron County,Michigan,33118.00
Chester County,South Carolina,33140.00
Botetourt County,Virginia,33148.00
McCurtain County,Oklahoma,33151.00
Louisa County,Virginia,33153.00
Accomack County,Virginia,33164.00
Greene County,Indiana,33165.00
Morrison County,Minnesota,33198.00
Clinton County,Indiana,33224.00
Jackson County,Ohio,33225.00
Whitley County,Indiana,33292.00
Marion County,Iowa,33309.00
Lincoln County,Tennessee,33361.00
Lafayette County,Missouri,33381.00
Iberville Parish,Louisiana,33387.00
Kendall County,Texas,33410.00
Randolph County,Illinois,33476.00
Jasper County,Indiana,33478.00
Orange County,Virginia,33481.00
Gibson County,Indiana,33503.00
Preston County,West Virginia,33520.00
Lyon County,Kansas,33690.00
Sioux County,Iowa,33704.00
Washington County,Texas,33718.00
Ford County,Kansas,33848.00
Fannin County,Texas,33915.00
Dare County,North Carolina,33920.00
Macon County,North Carolina,33922.00
Evangeline Parish,Louisiana,33984.00
Bolivar County,Mississippi,34145.00
Steuben County,Indiana,34185.00
Silver Bow County,Montana,34200.00
Chambers County,Alabama,34215.00
Effingham County,Illinois,34242.00
Lincoln County,Oklahoma,34273.00
Lawrence County,Alabama,34339.00
Geary County,Kansas,34362.00
Adams County,Indiana,34387.00
Williamsburg County,South Carolina,34423.00
Lincoln County,Maine,34457.00
Putnam County,Ohio,34499.00
McClain County,Oklahoma,34506.00
Harvey County,Kansas,34684.00
Clark County,Wisconsin,34690.00
Panola County,Mississippi,34707.00
Christian County,Illinois,34800.00
Morrow County,Ohio,34827.00
DeSoto County,Florida,34862.00
Lincoln County,Mississippi,34869.00
Pulaski County,Virginia,34872.00
Madison County,Nebraska,34876.00
Lassen County,California,34895.00
Clarendon County,South Carolina,34971.00
Bureau County,Illinois,34978.00
Howard County,Texas,35012.00
Weakley County,Tennessee,35021.00
Hill County,Texas,35089.00
Chambers County,Texas,35096.00
Hopkins County,Texas,35161.00
Bladen County,North Carolina,35190.00
Seneca County,New York,35251.00
Isle of Wight County,Virginia,35270.00
Sagadahoc County,Maine,35293.00
Carlton County,Minnesota,35386.00
Montgomery County,Kansas,35471.00
Greenbrier County,West Virginia,35480.00
Morgan County,Illinois,35547.00
Laclede County,Missouri,35571.00
Barry County,Missouri,35597.00
Clark County,Kentucky,35613.00
Wapello County,Iowa,35625.00
Whitley County,Kentucky,35637.00
Beauregard Parish,Louisiana,35654.00
Cocke County,Tennessee,35662.00
Jasper County,Texas,35710.00
Prince George County,Virginia,35725.00
Lee County,Iowa,35862.00
St. Bernard Parish,Louisiana,35897.00
Oneida County,Wisconsin,35998.00
Douglas County,Minnesota,36009.00
Lee County,Illinois,36031.00
Perry County,Ohio,36058.00
Scotland County,North Carolina,36157.00
Webster County,Missouri,36202.00
Halifax County,Virginia,36241.00
Hale County,Texas,36273.00
Lincoln County,Nebraska,36288.00
Albany County,Wyoming,36299.00
Cowley County,Kansas,36311.00
Ware County,Georgia,36312.00
Summit County,Utah,36324.00
Brown County,South Dakota,36531.00
Steele County,Minnesota,36576.00
Houghton County,Michigan,36628.00
Independence County,Arkansas,36647.00
McLeod County,Minnesota,36651.00
Dodge County,Nebraska,36691.00
Matagorda County,Texas,36702.00
Logan County,West Virginia,36743.00
Finney County,Kansas,36776.00
Addison County,Vermont,36821.00
Jasper County,Iowa,36842.00
Green County,Wisconsin,36842.00
Gloucester County,Virginia,36858.00
Coshocton County,Ohio,36901.00
Boone County,Arkansas,36903.00
Miami County,Indiana,36903.00
Greenup County,Kentucky,36910.00
Scotts Bluff County,Nebraska,36970.00
Monroe County,Mississippi,36989.00
Clatsop County,Oregon,37039.00
Alcorn County,Mississippi,37057.00
Fulton County,Illinois,37069.00
Delta County,Michigan,37069.00
Graves County,Kentucky,37121.00
Huntington County,Indiana,37124.00
Bennington County,Vermont,37125.00
LaGrange County,Indiana,37128.00
Marshall County,Mississippi,37144.00
Calloway County,Kentucky,37191.00
Alexander County,North Carolina,37198.00
Graham County,Arizona,37220.00
Latah County,Idaho,37244.00
Pontotoc County,Oklahoma,37492.00
Newberry County,South Carolina,37508.00
Madison County,Idaho,37536.00
Warren County,Virginia,37575.00
Williams County,Ohio,37642.00
Oconto County,Wisconsin,37660.00
Clinton County,Illinois,37762.00
Covington County,Alabama,37765.00
Talbot County,Maryland,37782.00
Isanti County,Minnesota,37816.00
Manassas city,Virginia,37821.00
Erath County,Texas,37890.00
Putnam County,Indiana,37963.00
Webster County,Iowa,38013.00
Caldwell County,Texas,38066.00
Amador County,California,38091.00
Brown County,Texas,38106.00
Montgomery County,Indiana,38124.00
Escambia County,Alabama,38319.00
Dyer County,Tennessee,38335.00
Yadkin County,North Carolina,38406.00
Fayette County,Tennessee,38413.00
Douglas County,Washington,38431.00
Cooke County,Texas,38437.00
Knox County,Indiana,38440.00
Benton County,Minnesota,38451.00
Chippewa County,Michigan,38520.00
Lawrence County,Missouri,38634.00
Woodford County,Illinois,38664.00
Greene County,Pennsylvania,38686.00
Waldo County,Maine,38786.00
Jefferson County,Illinois,38827.00
Colleton County,South Carolina,38892.00
Livingston County,Illinois,38950.00
Cass County,Indiana,38966.00
Defiance County,Ohio,39037.00
Cheatham County,Tennessee,39105.00
Crawford County,Kansas,39134.00
Hendry County,Florida,39140.00
Mower County,Minnesota,39163.00
Scott County,Missouri,39191.00
Clinton County,Pennsylvania,39238.00
Nez Perce County,Idaho,39265.00
Upshur County,Texas,39309.00
Harrison County,Indiana,39364.00
Essex County,New York,39370.00
Marion County,Illinois,39437.00
Floyd County,Kentucky,39451.00
Person County,North Carolina,39464.00
Franklin County,Illinois,39561.00
Natchitoches Parish,Louisiana,39566.00
Murray County,Georgia,39628.00
Snyder County,Pennsylvania,39702.00
Knox County,Maine,39736.00
Warren County,Tennessee,39839.00
Clarion County,Pennsylvania,39988.00
Okeechobee County,Florida,39996.00
Okmulgee County,Oklahoma,40069.00
Guernsey County,Ohio,40087.00
Champaign County,Ohio,40097.00
Tift County,Georgia,40118.00
Fremont County,Wyoming,40123.00
Ravalli County,Montana,40212.00
Rio Arriba County,New Mexico,40246.00
Jackson County,North Carolina,40271.00
Des Moines County,Iowa,40325.00
Howell County,Missouri,40400.00
Pike County,Mississippi,40404.00
Marshall County,Iowa,40648.00
Pasquotank County,North Carolina,40661.00
Campbell County,Tennessee,40716.00
Levy County,Florida,40801.00
Mercer County,Ohio,40814.00
Jim Wells County,Texas,40838.00
Bonner County,Idaho,40877.00
Kittitas County,Washington,40915.00
Pierce County,Wisconsin,41019.00
Franklin County,Tennessee,41052.00
Okanogan County,Washington,41120.00
Webster Parish,Louisiana,41207.00
Davie County,North Carolina,41240.00
Mayes County,Oklahoma,41259.00
Montrose County,Colorado,41276.00
Wharton County,Texas,41280.00
Ottawa County,Ohio,41428.00
Wise County,Virginia,41452.00
Polk County,Georgia,41475.00
Delaware County,Oklahoma,41487.00
Baxter County,Arkansas,41513.00
Suwannee County,Florida,41551.00
Tallapoosa County,Alabama,41616.00
Union County,Arkansas,41639.00
Marinette County,Wisconsin,41749.00
Warren County,Pennsylvania,41815.00
Logan County,Oklahoma,41848.00
Lawrence County,Tennessee,41869.00
Dubois County,Indiana,41889.00
Shawano County,Wisconsin,41949.00
Wood County,Texas,41964.00
Tioga County,Pennsylvania,41981.00
Shenandoah County,Virginia,41993.00
Clinton County,Ohio,42040.00
Avoyelles Parish,Louisiana,42073.00
Shelby County,Kentucky,42074.00
Greene County,Arkansas,42090.00
Wyoming County,New York,42155.00
Barren County,Kentucky,42173.00
Pettis County,Missouri,42201.00
DeKalb County,Indiana,42223.00
Kandiyohi County,Minnesota,42239.00
Preble County,Ohio,42270.00
Coffee County,Georgia,42356.00
Holmes County,Ohio,42366.00
Jackson County,Indiana,42376.00
Sequoyah County,Oklahoma,42391.00
Bryan County,Oklahoma,42416.00
Gratiot County,Michigan,42476.00
Wayne County,West Virginia,42481.00
Fulton County,Ohio,42698.00
Muscatine County,Iowa,42745.00
Burnet County,Texas,42750.00
Butler County,Missouri,42794.00
Mecosta County,Michigan,42798.00
Orleans County,New York,42883.00
Wilson County,Texas,42918.00
Habersham County,Georgia,43041.00
Danville city,Virginia,43055.00
Sanilac County,Michigan,43114.00
Waller County,Texas,43205.00
Susquehanna County,Pennsylvania,43356.00
Madison County,Ohio,43435.00
Nelson County,Kentucky,43437.00
McKean County,Pennsylvania,43450.00
Miller County,Arkansas,43462.00
Charlottesville city,Virginia,43475.00
Stevens County,Washington,43531.00
Highland County,Ohio,43589.00
Chilton County,Alabama,43643.00
Sullivan County,New Hampshire,43742.00
Crawford County,Ohio,43784.00
Sweetwater County,Wyoming,43806.00
Dallas County,Alabama,43820.00
Dunn County,Wisconsin,43857.00
Hancock County,Mississippi,43929.00
Nye County,Nevada,43946.00
Camden County,Missouri,44002.00
Cerro Gordo County,Iowa,44151.00
Douglas County,Wisconsin,44159.00
Polk County,Wisconsin,44205.00
Callaway County,Missouri,44332.00
Shelby County,Indiana,44436.00
Beltrami County,Minnesota,44442.00
Ohio County,West Virginia,44443.00
Windham County,Vermont,44513.00
Monroe County,Tennessee,44519.00
Monroe County,Wisconsin,44673.00
Thomas County,Georgia,44720.00
Whitman County,Washington,44776.00
Lincoln County,South Dakota,44828.00
Brown County,Ohio,44846.00
Siskiyou County,California,44900.00
Atascosa County,Texas,44911.00
Union County,Pennsylvania,44947.00
McDowell County,North Carolina,44996.00
Stephens County,Oklahoma,45048.00
Itasca County,Minnesota,45058.00
Bedford County,Tennessee,45058.00
Tazewell County,Virginia,45078.00
Phelps County,Missouri,45156.00
Jefferson County,Pennsylvania,45200.00
Branch County,Michigan,45248.00
Polk County,Texas,45413.00
Vance County,North Carolina,45422.00
Colquitt County,Georgia,45498.00
Calaveras County,California,45578.00
Bingham County,Idaho,45607.00
Baldwin County,Georgia,45720.00
Pittsburg County,Oklahoma,45837.00
Logan County,Ohio,45858.00
Barron County,Wisconsin,45870.00
Huntingdon County,Pennsylvania,45913.00
St. John the Baptist Parish,Louisiana,45924.00
Auglaize County,Ohio,45949.00
Perry County,Pennsylvania,45969.00
Medina County,Texas,46006.00
Lincoln County,Oregon,46034.00
Fayette County,West Virginia,46039.00
Buffalo County,Nebraska,46102.00
Campbell County,Wyoming,46133.00
Lawrence County,Indiana,46134.00
Iron County,Utah,46163.00
Goodhue County,Minnesota,46183.00
Warren County,Iowa,46225.00
Henderson County,Kentucky,46250.00
Gadsden County,Florida,46389.00
Mississippi County,Arkansas,46480.00
Kay County,Oklahoma,46562.00
Richmond County,North Carolina,46639.00
Mifflin County,Pennsylvania,46682.00
Hillsdale County,Michigan,46688.00
Culpeper County,Virginia,46689.00
Chesterfield County,South Carolina,46734.00
Lincoln Parish,Louisiana,46735.00
Fremont County,Colorado,46824.00
Hopkins County,Kentucky,46920.00
Hoke County,North Carolina,46952.00
Cherokee County,Oklahoma,46987.00
Douglas County,Nevada,46997.00
Marshall County,Indiana,47051.00
Washington Parish,Louisiana,47168.00
Scott County,Kentucky,47173.00
Lafayette County,Mississippi,47351.00
Stokes County,North Carolina,47401.00
Santa Cruz County,Arizona,47420.00
Osage County,Oklahoma,47472.00
Noble County,Indiana,47536.00
Carter County,Oklahoma,47557.00
Oktibbeha County,Mississippi,47671.00
Stephenson County,Illinois,47711.00
Navarro County,Texas,47735.00
Franklin County,Vermont,47746.00
Beaufort County,North Carolina,47759.00
Macoupin County,Illinois,47765.00
Queen Anne's County,Maryland,47798.00
Carroll County,New Hampshire,47818.00
Delaware County,New York,47980.00
Curry County,New Mexico,48376.00
Laurens County,Georgia,48434.00
Newaygo County,Michigan,48460.00
Loudon County,Tennessee,48556.00
Jessamine County,Kentucky,48586.00
Warren County,Mississippi,48773.00
Elko County,Nevada,48818.00
Val Verde County,Texas,48879.00
Harrisonburg city,Virginia,48914.00
Allegany County,New York,48946.00
Calumet County,Wisconsin,48971.00
Clinton County,Iowa,49116.00
Greene County,New York,49221.00
Franklin County,Kentucky,49285.00
Cortland County,New York,49336.00
Columbia County,Oregon,49351.00
Shelby County,Ohio,49423.00
Henry County,Indiana,49462.00
Boyd County,Kentucky,49542.00
Kerr County,Texas,49625.00
Dickson County,Tennessee,49666.00
Gibson County,Tennessee,49683.00
Jackson County,Florida,49746.00
Bedford County,Pennsylvania,49762.00
Lamar County,Texas,49793.00
Bristol County,Rhode Island,49875.00
Coffee County,Alabama,49948.00
Box Elder County,Utah,49975.00
Dearborn County,Indiana,50047.00
Grundy County,Illinois,50063.00
Montgomery County,New York,50219.00
Dale County,Alabama,50251.00
Le Flore County,Oklahoma,50384.00
Chenango County,New York,50477.00
Henry County,Illinois,50486.00
Camden County,Georgia,50513.00
Cherokee County,Texas,50845.00
Crittenden County,Arkansas,50902.00
Washington County,Oklahoma,50976.00
Watauga County,North Carolina,51079.00
Tioga County,New York,51125.00
Washington County,Mississippi,51137.00
Hood County,Texas,51182.00
Grant County,Wisconsin,51208.00
La Plata County,Colorado,51334.00
Jefferson County,Tennessee,51407.00
Worcester County,Maryland,51454.00
Winona County,Minnesota,51461.00
Franklin County,New York,51599.00
Taney County,Missouri,51675.00
Lyon County,Nevada,51980.00
St. Martin Parish,Louisiana,52160.00
Eagle County,Colorado,52197.00
Pender County,North Carolina,52217.00
Somerset County,Maine,52228.00
Effingham County,Georgia,52250.00
McMinn County,Tennessee,52266.00
Pulaski County,Missouri,52274.00
Cass County,Michigan,52293.00
Union County,Ohio,52300.00
Vernon Parish,Louisiana,52334.00
Waupaca County,Wisconsin,52410.00
Grady County,Oklahoma,52431.00
Lincoln County,Missouri,52566.00
Van Zandt County,Texas,52579.00
Johnson County,Missouri,52595.00
St. Charles Parish,Louisiana,52780.00
Coffee County,Tennessee,52796.00
Wayne County,Pennsylvania,52822.00
Knox County,Illinois,52919.00
Russell County,Alabama,52947.00
Darke County,Ohio,52959.00
Ashland County,Ohio,53139.00
Jackson County,Alabama,53227.00
Rusk County,Texas,53330.00
Ogle County,Illinois,53497.00
Jefferson County,West Virginia,53498.00
Gila County,Arizona,53597.00
Eddy County,New Mexico,53829.00
Coles County,Illinois,53873.00
Chisago County,Minnesota,53887.00
Henry County,Virginia,54151.00
Boone County,Illinois,54165.00
Roane County,Tennessee,54181.00
Maverick County,Texas,54258.00
Hancock County,Maine,54418.00
Colbert County,Alabama,54428.00
Autauga County,Alabama,54571.00
Hardin County,Texas,54635.00
St. Mary Parish,Louisiana,54650.00
Halifax County,North Carolina,54691.00
Campbell County,Virginia,54842.00
Washington County,Virginia,54876.00
Venango County,Pennsylvania,54984.00
Walton County,Florida,55043.00
Gordon County,Georgia,55186.00
San Benito County,California,55269.00
Carson City,Nevada,55274.00
Cherokee County,South Carolina,55342.00
Tuolumne County,California,55365.00
Kenai Peninsula Borough,Alaska,55400.00
Putnam County,West Virginia,55486.00
Fulton County,New York,55531.00
Saline County,Kansas,55606.00
Lamar County,Mississippi,55658.00
Pickaway County,Ohio,55698.00
Tuscola County,Michigan,55729.00
Pearl River County,Mississippi,55834.00
Broomfield County,Colorado,55889.00
Cumberland County,Tennessee,56053.00
Franklin County,Virginia,56159.00
Garfield County,Colorado,56389.00
Marion County,West Virginia,56418.00
Edgecombe County,North Carolina,56552.00
Boone County,Indiana,56640.00
Windsor County,Vermont,56670.00
Seneca County,Ohio,56745.00
Hawkins County,Tennessee,56833.00
Columbia County,Wisconsin,56833.00
Otter Tail County,Minnesota,57303.00
Blount County,Alabama,57322.00
Pike County,Pennsylvania,57369.00
Carter County,Tennessee,57424.00
Oxford County,Maine,57833.00
Lee County,North Carolina,57866.00
Vermilion Parish,Louisiana,57999.00
Columbus County,North Carolina,58098.00
Newton County,Missouri,58114.00
Tooele County,Utah,58218.00
Anderson County,Texas,58458.00
Whiteside County,Illinois,58498.00
Duplin County,North Carolina,58505.00
Hall County,Nebraska,58607.00
Walla Walla County,Washington,58781.00
Laurel County,Kentucky,58849.00
Clay County,Minnesota,58999.00
Haywood County,North Carolina,59036.00
Wise County,Texas,59127.00
Barry County,Michigan,59173.00
Lenoir County,North Carolina,59495.00
Washington County,Vermont,59534.00
Huron County,Ohio,59626.00
Warrick County,Indiana,59689.00
Lowndes County,Mississippi,59779.00
Granville County,North Carolina,59916.00
Genesee County,New York,60079.00
Belknap County,New Hampshire,60088.00
Georgetown County,South Carolina,60158.00
Jackson County,Illinois,60218.00
Oldham County,Kentucky,60316.00
Jackson County,Georgia,60485.00
Garfield County,Oklahoma,60580.00
Stanly County,North Carolina,60585.00
Franklin County,North Carolina,60619.00
Mason County,Washington,60699.00
Knox County,Ohio,60921.00
Sandusky County,Ohio,60944.00
Starr County,Texas,60968.00
Tipton County,Tennessee,61081.00
St. Joseph County,Michigan,61295.00
Rutland County,Vermont,61642.00
Ward County,North Dakota,61675.00
Kershaw County,South Carolina,61697.00
Pope County,Arkansas,61754.00
Acadia Parish,Louisiana,61773.00
Washington County,Ohio,61778.00
Crawford County,Arkansas,61948.00
Sauk County,Wisconsin,61976.00
Otsego County,New York,62259.00
Mercer County,West Virginia,62264.00
Chippewa County,Wisconsin,62415.00
Lawrence County,Ohio,62450.00
Crow Wing County,Minnesota,62500.00
Hamblen County,Tennessee,62544.00
Bradford County,Pennsylvania,62622.00
Coos County,Oregon,63043.00
Pulaski County,Kentucky,63063.00
Columbia County,New York,63096.00
Washington County,New York,63216.00
Montcalm County,Michigan,63342.00
Lewis and Clark County,Montana,63395.00
Sampson County,North Carolina,63431.00
Liberty County,Georgia,63453.00
Tehama County,California,63463.00
Chatham County,North Carolina,63505.00
Pittsylvania County,Virginia,63506.00
Otero County,New Mexico,63797.00
Ionia County,Michigan,63905.00
Catoosa County,Georgia,63942.00
Blue Earth County,Minnesota,64013.00
Spalding County,Georgia,64073.00
Rice County,Minnesota,64142.00
Reno County,Kansas,64511.00
Herkimer County,New York,64519.00
Nacogdoches County,Texas,64524.00
Lake County,California,64665.00
Lea County,New Mexico,64727.00
Athens County,Ohio,64757.00
San Patricio County,Texas,64804.00
Pike County,Kentucky,65024.00
Fauquier County,Virginia,65203.00
Carbon County,Pennsylvania,65249.00
St. Francois County,Missouri,65359.00
Livingston County,New York,65393.00
York County,Virginia,65464.00
McCracken County,Kentucky,65565.00
Harrison County,Texas,65631.00
Chaves County,New Mexico,65645.00
Warren County,New York,65707.00
Butler County,Kansas,65880.00
Salem County,New Jersey,66083.00
Dallas County,Iowa,66135.00
Robertson County,Tennessee,66283.00
Williamson County,Illinois,66357.00
Klamath County,Oregon,66380.00
Carteret County,North Carolina,66469.00
Marion County,Ohio,66501.00
Laurens County,South Carolina,66537.00
Grand Forks County,North Dakota,66861.00
James City County,Virginia,67009.00
Walker County,Alabama,67023.00
Troup County,Georgia,67044.00
Marquette County,Michigan,67077.00
Kauai County,Hawaii,67091.00
Adams County,Illinois,67103.00
Columbia County,Pennsylvania,67295.00
Columbia County,Florida,67531.00
Jones County,Mississippi,67761.00
Rutherford County,North Carolina,67810.00
Walker County,Texas,67861.00
Lonoke County,Arkansas,68356.00
Bedford County,Virginia,68676.00
Darlington County,South Carolina,68681.00
Walker County,Georgia,68756.00
Greene County,Tennessee,68831.00
Morgan County,Indiana,68894.00
Wayne County,Indiana,68917.00
Armstrong County,Pennsylvania,68941.00
Harrison County,West Virginia,69099.00
Wilkes County,North Carolina,69340.00
Barrow County,Georgia,69367.00
Pottawatomie County,Oklahoma,69442.00
Greenwood County,South Carolina,69661.00
Jefferson County,Ohio,69709.00
Creek County,Oklahoma,69967.00
Hancock County,Indiana,70002.00
Portage County,Wisconsin,70019.00
Grant County,Indiana,70061.00
Bulloch County,Georgia,70217.00
Isabella County,Michigan,70311.00
Belmont County,Ohio,70400.00
Shiawassee County,Michigan,70648.00
Muskogee County,Oklahoma,70990.00
DeKalb County,Alabama,71109.00
Riley County,Kansas,71115.00
Franklin County,Massachusetts,71372.00
Clallam County,Washington,71404.00
McKinley County,New Mexico,71492.00
Apache County,Arizona,71518.00
Aroostook County,Maine,71870.00
Yuba County,California,72155.00
Putnam County,Tennessee,72321.00
Chelan County,Washington,72453.00
Grays Harbor County,Washington,72797.00
Wagoner County,Oklahoma,73085.00
Monroe County,Florida,73090.00
Iberia Parish,Louisiana,73240.00
Nassau County,Florida,73314.00
Madison County,New York,73442.00
Surry County,North Carolina,73673.00
Augusta County,Virginia,73750.00
Christian County,Kentucky,73955.00
Bastrop County,Texas,74171.00
Oconee County,South Carolina,74273.00
Bullitt County,Kentucky,74319.00
Putnam County,Florida,74364.00
Floyd County,Indiana,74578.00
Wood County,Wisconsin,74749.00
Hancock County,Ohio,74782.00
Forrest County,Mississippi,74934.00
Allegany County,Maryland,75087.00
Anderson County,Tennessee,75129.00
Clinton County,Michigan,75382.00
Coryell County,Texas,75388.00
Polk County,Oregon,75403.00
Natrona County,Wyoming,75450.00
Lewis County,Washington,75455.00
Lynchburg city,Virginia,75568.00
Liberty County,Texas,75643.00
Cape Girardeau County,Missouri,75674.00
Umatilla County,Oregon,75889.00
Cole County,Missouri,75990.00
Leavenworth County,Kansas,76227.00
Van Buren County,Michigan,76258.00
Rockingham County,Virginia,76314.00
Valencia County,New Mexico,76569.00
Lancaster County,South Carolina,76652.00
Bartholomew County,Indiana,76794.00
White County,Arkansas,77076.00
Erie County,Ohio,77079.00
Cheshire County,New Hampshire,77117.00
Twin Falls County,Idaho,77230.00
Payne County,Oklahoma,77350.00
Kosciusko County,Indiana,77358.00
Christian County,Missouri,77422.00
Jefferson County,Arkansas,77435.00
Sullivan County,New York,77547.00
Somerset County,Pennsylvania,77742.00
Ross County,Ohio,78064.00
Franklin County,Washington,78163.00
Lincoln County,North Carolina,78265.00
Frederick County,Virginia,78305.00
Rockwall County,Texas,78337.00
Island County,Washington,78506.00
Henderson County,Texas,78532.00
Raleigh County,West Virginia,78859.00
Elmore County,Alabama,79303.00
Scioto County,Ohio,79499.00
Glynn County,Georgia,79626.00
Cayuga County,New York,80026.00
Lauderdale County,Mississippi,80261.00
Cattaraugus County,New York,80317.00
Cullman County,Alabama,80406.00
Maury County,Tennessee,80956.00
Wilson County,North Carolina,81234.00
Burleigh County,North Dakota,81308.00
Cascade County,Montana,81327.00
Manitowoc County,Wisconsin,81442.00
Vermilion County,Illinois,81625.00
Clearfield County,Pennsylvania,81642.00
Orange County,Texas,81837.00
Clinton County,New York,82128.00
Talladega County,Alabama,82291.00
Josephine County,Oregon,82713.00
Howard County,Indiana,82752.00
Limestone County,Alabama,82782.00
Bannock County,Idaho,82839.00
Newport County,Rhode Island,82888.00
Lee County,Mississippi,82910.00
Madison County,Kentucky,82916.00
Caldwell County,North Carolina,83029.00
St. Landry Parish,Louisiana,83384.00
St. Clair County,Alabama,83593.00
Midland County,Michigan,83629.00
Jefferson County,Wisconsin,83686.00
Walton County,Georgia,83768.00
St. Croix County,Wisconsin,84345.00
Suffolk city,Virginia,84585.00
Rockdale County,Georgia,85215.00
Benton County,Oregon,85579.00
Muskingum County,Ohio,86074.00
Hunt County,Texas,86129.00
Ozaukee County,Wisconsin,86395.00
Angelina County,Texas,86771.00
Victoria County,Texas,86793.00
Rogers County,Oklahoma,86905.00
Wood County,West Virginia,86956.00
Grand Traverse County,Michigan,86986.00
Mendocino County,California,87841.00
Moore County,North Carolina,88247.00
Lapeer County,Michigan,88319.00
Sherburne County,Minnesota,88499.00
Calvert County,Maryland,88737.00
Dodge County,Wisconsin,88759.00
Crawford County,Pennsylvania,88765.00
Chemung County,New York,88830.00
Indiana County,Pennsylvania,88880.00
Matanuska-Susitna Borough,Alaska,88995.00
Grafton County,New Hampshire,89118.00
Grant County,Washington,89120.00
Buchanan County,Missouri,89201.00
Platte County,Missouri,89322.00
Gallatin County,Montana,89513.00
Story County,Iowa,89542.00
Sevier County,Tennessee,89889.00
Campbell County,Kentucky,90336.00
Burke County,North Carolina,90912.00
Flathead County,Montana,90928.00
Carver County,Minnesota,91042.00
Lawrence County,Pennsylvania,91108.00
Laramie County,Wyoming,91738.00
Roanoke County,Virginia,92376.00
Orangeburg County,South Carolina,92501.00
Bowie County,Texas,92565.00
Tuscarawas County,Ohio,92582.00
Lauderdale County,Alabama,92709.00
Marshall County,Alabama,93019.00
Pottawattamie County,Iowa,93158.00
Geauga County,Ohio,93389.00
Sumter County,Florida,93420.00
Rockingham County,North Carolina,93643.00
Dubuque County,Iowa,93653.00
Wayne County,New York,93772.00
Montgomery County,Virginia,94392.00
Northumberland County,Pennsylvania,94528.00
Dougherty County,Georgia,94565.00
Sutter County,California,94737.00
Madison County,Mississippi,95203.00
Portsmouth city,Virginia,95535.00
Flagler County,Florida,95696.00
Nash County,North Carolina,95840.00
Garland County,Arkansas,96024.00
Monongalia County,West Virginia,96189.00
Floyd County,Georgia,96317.00
Lafourche Parish,Louisiana,96318.00
Cabell County,West Virginia,96319.00
Craighead County,Arkansas,96443.00
Daviess County,Kentucky,96656.00
Roanoke city,Virginia,97032.00
Cape May County,New Jersey,97265.00
Fairbanks North Star Borough,Alaska,97581.00
Cleveland County,North Carolina,98078.00
Madison County,Tennessee,98294.00
Wicomico County,Maryland,98733.00
Eau Claire County,Wisconsin,98736.00
Nevada County,California,98764.00
Highlands County,Florida,98786.00
Bradley County,Tennessee,98963.00
Albemarle County,Virginia,98970.00
Steuben County,New York,98990.00
Yamhill County,Oregon,99193.00
Cass County,Missouri,99478.00
Putnam County,New York,99710.00
Hanover County,Virginia,99863.00
Lenawee County,Michigan,99892.00
Newton County,Georgia,99958.00
Bartow County,Georgia,100157.00
