RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996.00,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997.00,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998.00,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999.00,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000.00,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001.00,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002.00,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003.00,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004.00,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005.00,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006.00,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007.00,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008.00,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009.00,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010.00,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011.00,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012.00,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013.00,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014.00,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10
898,Butler,AL,,1,13,1005,67200,68300,69600,71200,72700,73800,74600,75000,74600,73600,72100,70600,69800,69300,68500,68300,68500,68100,68100,68800,69400,69800,70100,70400,70500,70400,70400,70700,70800,71000,71400,72200,73900,76000,77300,77400,77600,78500,79300,78200,76100,74400,73200,72300,71900,72000,71900,71800,71900,72400,73200,74600,76400,78500,80300,81200,81200,81000,81000,80500,79400,78600,77900,77100,76200,75000,73700,72700,72400,72300,72200,72400,72200,71200,69800,68600,67700,67300,66800,65400,63700,62200,61100,60600,60600,60400,60100,59400,58400,57400,57000,57200,57500,57700,58200,58600,58400,58000,58100,59200,61100,63200,65200,66600,67700,69200,71400,73900,76200,77900,78800,79700,80800,81300,81300,81800,82700,82700,81500,80100,79600,80700,82000,82200,81500,81300,81200,81000,81300,82100,82900,83200,82700,81800,82300,83700,84800,85300,85500,85100,84500,83500,83400,83900,84900,85500,86700,88000,88500,88300,88500,88500,88200,87100,84800,83400,83300,83600,82300,80200,77800,76200,75600,75900,75900,76400,77400,77300,76500,75800,74200,72100,70200,69000,68100,67100,66000,65700,65800,65900,65900,65600,65000,64500,65700,67400,68000,68800,71500,74100,76400,78500,79800,80300,80600,80100,78900,77300,75500,73900,72400,71000,69900,68400,66700,65200,66100,69400,71900,72300,71800,69900,67500,64800,62600,61300,59600,58000,58000,58300,59000,60800,63300,66500,69500,71600,72800,74200,77000,80200,81400,81700,82700,84600,86400
1022,Fulton,IN,,18,49,1006,63700,64500,64200,63300,62700,62700,62500,62700,63300,64100,64300,64800,65500,66600,68000,69500,70400,71000,71900,73000,73700,73900,74100,74000,73900,74100,74400,74100,73400,73100,73000,72900,72900,72900,73100,73500,73700,73600,73500,73700,74400,75000,75200,75100,75100,75400,76400,77600,78200,78400,78500,78700,79000,79300,79200,79000,79800,81100,82500,84200,85700,86400,87000,87900,88600,88800,89100,89400,89500,89200,88900,88500,87900,87500,87300,87400,87800,88400,88500,88200,88200,88500,88900,88700,88600,88400,88000,88200,89000,89800,90800,92400,93700,94800,95700,96500,97300,98000,98700,99700,100600,100700,101500,102400,102200,101500,101100,100600,100800,102500,103400,103100,103200,103900,104400,104300,104200,104000,103400,102600,101200,99600,98400,98300,98800,99600,99900,99900,99200,98100,96600,95500,94600,93700,93100,91900,89300,86800,85600,85000,85500,86400,87000,87800,88800,90100,91500,92500,93000,92800,92300,91800,91500,91100,90400,89700,89000,87900,85900,84700,85100,85900,85600,85000,84400,83900,83500,83300,82700,82900,83700,83000,79900,77300,75900,75100,74300,73300,73300,73800,74100,74400,76200,78600,80200,80500,80700,80200,80300,81100,81800,81200,81200,81700,82400,82000,81400,81400,82300,83400,84400,85600,86800,87500,88100,88100,87600,88500,90700,92200,92800,92900,91900,90600,90900,92300,93200,93300,92500,91800,93000,95000,96100,96800,97400,97500,97200,97400,97200,95300,91900,89500,88500,87600,86800
2530,Saunders,NE,Omaha,31,155,1007,72100,72300,72400,72100,71600,70800,69700,68500,67700,67100,66600,66100,65700,65300,65000,65000,65100,64900,64700,64700,64800,65400,66300,67100,67800,68500,69400,70900,72500,74200,75700,77100,77600,77400,77800,78700,79300,79900,80500,80600,80200,79200,78400,78300,78300,78100,77800,77700,77300,76800,76500,76100,76400,78400,80300,80800,81100,81600,81900,82300,83300,84100,84900,85100,84500,83900,83900,83900,83800,84100,84800,85300,85400,85500,85700,86200,86800,86800,86700,87200,88100,89200,89600,89000,88500,88500,88400,88600,89100,89600,90400,92000,93200,93300,93200,93400,93500,93400,93000,92600,93000,93300,92500,91200,90400,90000,89700,90000,90800,91400,91900,92400,92600,92900,93800,94900,96100,97300,98200,99100,100600,102400,103800,105000,105600,106100,106700,106800,106200,105600,105000,104300,103200,102000,101600,101600,101700,102000,102700,103500,104000,104000,104200,104700,105000,104900,104600,105000,105700,105500,105000,104500,104700,106100,107700,108200,108100,108600,109300,108600,107100,106000,104700,103600,103000,103200,103400,103800,103900,103800,103700,104200,104400,104200,104500,104900,104900,104500,104400,104600,105100,105100,104800,104500,104200,105000,106600,107800,108100,108100,107400,106100,104500,103100,102400,102300,102400,103500,105200,106600,107000,107300,108500,110300,112000,113500,114500,115700,118100,117800,114800,113000,113600,113700,113000,112400,112200,111400,110500,110200,110300,110200,109900,109600,109100,108300,108400,109200,110700,114000,116400,116100,115400,116700,118300
284,Polk,AR,,5,113,1008,49500,49300,49300,49400,48800,48100,47800,47900,47800,48000,48200,48400,48700,49100,49300,49300,49100,49100,49300,49500,49500,49700,50300,50900,51300,51100,50700,50600,50800,51000,51400,52200,53400,54300,54300,54400,55200,55700,55500,55700,56300,56400,56400,56700,56700,56300,55500,54500,53600,53100,53200,53700,54500,55500,56100,56100,55600,55400,56000,56600,56800,57500,58500,58800,58800,59200,59700,59800,59600,59300,59000,59000,59100,59500,60100,60000,59100,58500,58200,58300,58500,58800,59100,59500,59600,58900,58100,58400,59700,60700,60800,61000,61500,62000,62600,62700,62800,63200,63600,63200,62600,62500,63400,63900,63400,62400,62000,62200,63100,63400,63300,63800,64700,64700,63800,64700,67300,69500,70500,71100,71400,72600,74500,75700,77100,78600,79000,77800,76800,76000,74900,74000,73500,73400,73100,72700,71300,71500,73600,75500,75900,76900,77600,78100,78500,78900,78100,76700,75500,73800,72200,69800,68400,68200,69500,71100,73000,73900,75500,77800,79600,80100,79700,79800,80500,81100,81600,81600,80800,79700,78900,77500,75900,74700,74800,75000,75000,75300,75000,74200,73500,72900,72000,71800,71400,71200,71200,71300,70400,68800,67200,66500,66300,66000,65100,65500,68000,70200,71000,71900,71900,70900,70200,70200,70400,71700,73500,75200,76200,76400,76200,76900,77800,80000,82600,82700,81300,81500,83600,85200,87000,89800,92100,93200,95200,97500,99900,102700,104400,103900,102600,101500,100500,99700,99500
2365,Kewaunee,WI,Green Bay,55,61,1009,80600,80300,80200,80700,81700,82200,82500,82500,82800,83200,83800,84500,85400,86300,86800,86600,86100,86600,88600,91000,93100,95000,96300,96900,97000,96600,96100,95800,95100,94200,94000,94700,95100,94600,94500,95900,97500,98200,99300,101200,103300,104600,104400,103800,103900,103700,103800,105300,107200,108400,109300,109500,109300,108800,108600,108500,108400,108400,108500,108600,109400,111600,113900,114600,115000,116200,116900,117600,119400,121600,122600,121700,120100,118200,116600,115700,115000,113500,111500,108600,105700,103200,101400,100100,99100,98200,97400,96700,96200,96600,98300,100400,101100,101300,102000,103000,104000,105700,107900,110000,111800,113100,114100,114600,114600,114700,115300,116300,117000,116700,115200,113400,112200,111600,111500,111800,112500,113700,114800,115800,116700,117800,119400,121000,122100,122500,122100,121200,120700,120500,120300,119800,119100,118300,117500,117300,117600,117700,117700,118000,118600,118300,116800,115300,114600,113900,112800,113800,115400,116200,116600,118000,119900,121900,123600,125200,127200,129100,131400,131800,132500,133800,134900,134800,135500,136000,136600,136400,135000,132900,131000,129400,127900,126800,126700,127000,126300,125000,123800,123000,122700,122200,121300,120700,120200,119400,118800,118200,117600,117500,117500,117400,117000,116700,117000,117400,116800,115800,114600,113900,113600,113600,113400,113600,114300,115100,114900,114500,113700,113300,113900,114800,114900,114700,114800,114700,114200,113900,114600,115700,116700,116000,114700,113500,112000,110800,111200,112000,112300,115100,117400,116500,114700,116300,118100
1139,La Paz,AZ,,4,12,1010,55200,56600,57800,58900,60200,62200,62800,61400,59700,58800,58300,58400,58200,57800,57300,56700,56200,56500,57300,57400,56500,54900,53900,53600,53800,53700,53500,53100,52700,52500,53100,55200,58300,61600,64000,65900,67800,69500,70900,73100,74600,74700,74500,75100,75400,75300,74900,73900,72900,72200,71600,70500,69500,68500,67700,67000,66500,66600,67200,66800,65600,65100,65200,65500,66400,67200,67700,68000,68400,68300,68800,70200,70800,70100,69600,69500,69200,69500,70300,71200,71700,72000,72100,72900,74900,77800,80200,81800,83200,84600,85100,85100,85800,88600,91800,92900,92600,92800,93100,93600,94300,94900,95900,96800,98000,99200,101100,103500,106600,109900,113500,116600,119600,123000,126400,129900,132300,132700,132300,133200,135300,137900,140300,143300,146400,148400,150000,151000,152200,154000,155100,154700,154200,152100,149900,149400,147700,144400,142700,142700,142000,141300,140700,139700,137100,134500,133100,132400,132400,132900,132300,131300,131000,130600,129900,129000,128400,128200,127100,124500,121900,119800,118300,117300,116000,114100,111900,110400,109800,108700,106400,104000,102300,101500,101300,100800,100800,101600,102100,101900,103000,105100,106600,107000,106800,106800,106600,106300,105700,105300,105000,105400,105900,106300,106400,106100,106100,106700,106700,106000,104800,103200,102200,101700,99800,98300,98900,100200,100500,100700,101900,104400,106600,108500,111100,113200,113400,112200,111700,113300,116600,118400,117600,116400,115800,115500,115400,116100,117300,118500,119600,120600,121600,122700,123600
3065,Washington,NE,Omaha,31,177,1011,83500,84100,84300,84100,83700,83700,83600,83500,83600,83800,84000,84400,84800,85000,84900,85200,85700,86300,87200,88400,89800,91100,92400,93600,94300,94700,96100,98100,100100,102000,103200,103200,102700,102400,102600,104000,105900,107000,107000,107400,107700,106500,104800,104700,105300,106300,107100,107600,107700,108400,109900,112000,113600,114600,115700,116400,116400,116100,115900,115200,114500,113800,113500,113500,113600,114700,116000,116400,117200,118800,119700,119700,120500,121500,121500,120100,119200,119200,120400,121000,120300,119300,119000,118900,118700,119100,120000,120200,120000,119600,119100,119400,120300,121300,121800,122000,122400,123000,123400,124100,125400,126900,128000,128600,128900,129100,128700,128700,129100,129500,130000,130200,129800,129000,128400,128300,128400,128400,129500,131000,131400,130800,130400,129800,129000,128400,128100,128200,129100,129400,129300,129500,129500,129000,128500,128800,129500,129900,129400,128400,127300,126400,125800,125400,125400,126100,128000,131200,133700,134900,134900,134600,135600,138300,140400,141200,141300,140300,138200,136000,134100,131700,130000,129500,129100,128300,127600,127100,126900,126500,126300,126200,127200,129500,133100,135400,135600,135200,135300,135300,134900,134000,132700,131400,130600,130000,129300,129300,129400,129300,129700,130400,131300,132600,133900,133700,132600,131600,131400,131400,132100,132200,131700,131300,131600,131800,131600,132100,133200,134100,134500,134700,135300,136200,136500,135900,136000,137200,139400,142600,145700,147900,149700,150900,149900,148300,147700,149000,149500,152800,155400,154100,151300,151800,152000
200,Kent,MD,,24,29,1012,102800,101900,102000,102200,102300,102000,102000,102800,102900,102000,101200,101600,102800,104700,105900,107300,108500,109400,109600,110300,111000,113200,116500,118800,120200,121700,122700,124200,127400,131100,133000,133500,133500,132100,132300,136200,139500,137800,134700,131900,130500,130900,132200,132700,133200,133900,133400,132500,133100,135000,137100,138400,139200,138900,138000,137500,138200,138300,138700,139700,140000,139300,138600,138500,138100,138200,138800,139700,141100,143600,145800,147500,148600,149400,150700,152400,153000,152000,151500,151700,151700,151500,150900,149300,148100,148100,148300,149100,150100,151100,153000,155700,158500,161700,164900,168000,171800,176000,179700,183000,186800,191500,195400,198400,201900,205800,209400,213500,217900,222700,228700,234600,240200,246600,253600,258200,260300,261100,261800,261300,260800,261600,263800,265400,266000,265300,264200,264000,265000,266600,269000,270500,270800,271100,271500,270500,268600,266800,264800,262900,260600,257200,252700,248800,246500,244100,239600,235600,233800,232500,231400,230900,231000,232300,233600,233800,233600,233500,233100,233200,233800,234700,235300,234500,233500,232300,231500,232300,233900,233900,232900,231400,228700,225300,222900,221300,219400,216700,215600,214000,211000,208100,206500,204800,203000,201600,200600,199900,199300,199100,198700,197000,195800,195200,194400,193500,192900,191200,189100,187800,187100,186600,186200,185600,186100,188400,190700,191500,191500,191100,191200,191700,192200,192500,192500,195100,202500,210400,212900,212200,212200,211800,210600,209200,207900,206500,204200,202400,192100,178500,171700,172200,171400,171500,171700
1661,De Witt,TX,,48,123,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82900,82200,83000,83900,84200,84300,84200,83900,83800,83700,83600,84300,86000,86600,85400,84500,85000,85400,84100,83200,83200,82900,82500,82200,81600,81800,82000,81600,82100,83400,83700,83600,85100,87200,87800,87400,88200,89200,91000,93600,93900,92300,93400,95300,95500,95400,97000,99700,101400,101900,101500,100800,100400,101500,103600,105700,107000,107600,108200,108500,108800,109700,111000,112300,113700,115100,115900,116100
1288,Orange,IN,,18,117,1014,60200,61300,61600,61000,60300,60400,61200,62000,62200,62400,62100,61400,60700,60100,60000,61000,62200,62800,63100,63000,63100,62700,62700,62700,62600,62500,62900,63100,63100,63200,63700,64400,65200,65500,66000,66800,67200,67300,67500,67700,68000,68200,68100,67800,67400,67500,67700,68100,68500,68700,68800,69000,69100,69100,69100,69000,69300,69900,70300,71200,72300,73200,73100,72500,72000,71400,70400,69700,69200,69400,70400,71700,71600,70700,70100,69900,69100,68700,69000,69400,69900,70400,70800,71000,71300,71900,72600,72600,72000,71500,71600,72000,73200,75500,77100,77200,77700,78600,79500,81500,85500,89000,90700,91600,91600,91100,90900,90600,89700,89800,90700,91300,91100,91100,91400,91300,89300,85400,81200,78300,76700,75300,73500,71800,70900,70000,69200,68600,68700,68900,69100,69600,69900,69600,69500,69500,69300,69000,68800,68800,68900,69300,69400,69400,69700,69900,69700,69400,69200,69200,69300,69300,69400,69400,69400,69400,69100,68900,68700,68500,68000,67100,66600,66900,67500,68400,69000,68800,68400,68200,68100,67800,67400,67400,67800,68300,69100,70200,70900,71400,72000,73300,74400,74400,73900,73900,74100,73800,72500,71400,71100,71100,71000,71300,72100,73100,72900,71600,70600,70600,71500,72100,74100,78400,82400,82500,83000,84700,88600,91800,91700,88400,85300,83200,82100,81300,80800,80800,80700,80700,80900,81500,82600,84600,86900,88700,88900,87600,86100,85700,85600,85400,85700,86400,87100
2376,Lampasas,TX,Killeen,48,281,1015,87100,88000,88600,88800,89100,88800,89000,91000,95000,98200,99800,100700,102100,103300,105200,106200,106500,106600,106100,105900,107300,108300,108100,107500,107100,107000,107200,107600,108300,109400,109600,109500,110000,110600,110400,111000,112600,114700,116800,118400,118800,118600,119700,120900,120900,119500,119000,120200,121500,121000,120600,121200,121500,122800,126000,128100,126500,123800,122600,122000,120500,120200,121600,122800,122900,122600,121900,121600,122000,122700,123200,123600,124900,126300,125600,123600,123700,124500,124100,123400,123300,124500,126500,127400,126700,125900,125800,126500,126700,125900,125500,125700,126900,128800,129400,129200,130800,132100,132000,132400,133500,133800,133600,133300,133000,133900,136000,137800,138800,139700,139400,138700,139600,141500,143000,143300,143100,142200,142900,145100,145800,145000,146500,149400,150500,150800,151100,152200,153300,153400,152400,152400,152200,152900,155000,156600,156700,157300,158400,159200,158900,157100,153900,151100,150400,149300,148000,149100,152700,155900,159200,162600,166600,170500,173900,176800,180200,184500,185700,181800,175900,170500,165500,161600,159100,158800,160000,160100,160100,161300,161700,160900,161600,163900,164700,163700,163200,163800,163400,161900,159400,157000,155600,154700,152600,149900,147500,145900,144200,142900,142500,142900,142600,141700,141200,141900,142500,142500,143100,144800,146300,146200,145000,144900,145600,145700,145200,145500,147100,148200,152300,157200,158700,156800,155100,151100,147300,144900,145000,145900,146100,145600,144100,141700,140900,141700,142800,144000,145100,145700,145800,145400,145100,146000,146600
677,Perry,IN,,18,123,1016,56900,57600,56700,55400,54900,55500,57000,58200,58300,58200,58400,58000,58000,58800,59800,61400,63200,64100,64000,64000,64300,64500,64600,65000,65100,64800,64900,65100,65100,64900,64800,65400,66200,66600,67100,68000,68700,68800,69100,69400,69500,69500,69600,69300,69000,69000,69500,70000,70300,70300,70500,70400,70200,70300,70500,70500,70600,70700,71200,72200,72900,73500,74100,73700,73100,72600,71700,71000,71100,71900,72800,73900,74400,74100,73600,73800,73900,73900,74100,74100,74100,74200,74200,74200,74800,75500,76200,76400,76500,76800,77500,77500,78000,79600,80900,80800,80700,81000,81400,82800,85100,87200,88700,89800,90300,90200,89900,88900,88000,88300,88800,88900,88300,87600,87400,87500,86400,84200,82100,80900,80100,79400,79000,78500,77800,77200,77200,78000,78900,78800,78700,79500,79800,79000,77700,77400,77800,77800,77100,76600,76500,76600,76100,75600,76000,76700,76800,76400,76000,75900,75800,75500,75500,75600,75800,75800,75600,75300,75500,75700,75300,74100,73300,72900,72800,72800,72900,72500,72000,72100,72700,73000,73000,73000,73200,73300,73400,74000,75700,77700,79100,80400,81700,82800,83200,83200,82600,81500,80300,80000,80100,80600,80700,80100,79300,78400,77600,78200,79800,81100,82900,83800,83100,82100,81400,80100,79000,79400,80500,80600,80000,79400,78300,77700,77900,78000,78200,78700,78800,78400,78800,79700,80200,80500,80900,81200,81500,81900,82200,82800,83500,83600,84000,86100,88500
724,Smith,TN,Nashville,47,159,1017,68200,68400,68400,69100,71000,73000,74300,75100,75100,74400,74000,74200,74400,74600,75400,76100,75700,75300,75500,75200,74700,75100,75400,75400,75900,76400,76300,75900,75800,75900,76400,76800,77000,77300,77300,77100,77200,77700,78200,78400,78400,78400,78000,77600,77100,76900,77300,77900,77800,77500,77200,77700,78800,79800,80300,80700,81400,82100,83000,83300,82500,82300,83100,83700,83400,82600,81500,81000,81500,81600,81100,81500,82600,83400,83500,83000,83100,83900,85000,85800,85700,85100,84800,84700,85300,85700,85500,85600,85700,85900,85900,85600,85400,86300,87800,88600,88800,88700,89100,89000,88600,88200,88700,89800,91000,91100,90500,90000,89700,89500,89500,90100,91300,92500,93500,95000,97300,99300,100400,101100,101400,101600,102500,103700,104100,104100,103700,103000,101800,101200,101100,101400,102300,103600,104200,104700,105600,106500,107400,108500,109200,109400,109500,109900,110200,110200,109900,109000,107600,106200,105200,103700,102200,102000,102700,103100,103500,103800,104300,104700,104800,104700,104700,105000,105200,105200,105400,105500,105000,104700,104400,103600,103100,103400,103100,102500,102100,101600,100900,100200,99600,98900,98300,98300,98400,98500,98600,98500,98000,97400,97000,96900,97400,97700,97000,95800,95400,95500,95900,96300,96100,95600,95100,94100,93000,92600,93100,94000,94300,94200,94400,94800,95700,96400,96900,98200,99900,101900,103900,106400,108200,109700,110400,110900,112000,113800,115200,115200,114500,113900,113500,113600,113900,114300,114600
778,Union,TN,Knoxville,47,173,1018,60400,59900,60000,60300,61000,61100,60200,59500,59700,60300,61700,63100,64000,65100,66400,67400,67700,68100,68200,67100,66000,65700,64900,63900,63800,64000,64000,64400,65500,66400,67400,69700,72000,73200,73800,74800,75600,76400,77300,77800,77400,76300,75600,75000,74500,73600,73200,72900,72500,72100,71600,71300,71000,71700,73000,73900,73900,73800,73600,73800,74400,74700,75200,75800,76300,76800,77300,77400,77700,78700,80500,82700,84600,85500,85800,85600,85900,86700,87000,87200,87400,87100,86600,86200,85700,85800,86400,87100,87500,87900,89100,90900,92700,94300,95900,97100,97200,96700,96500,97000,98200,99400,100000,100200,100200,100400,100400,100300,101100,102100,102400,102800,102700,102500,102800,103800,105200,106400,107300,108000,109100,111300,114200,116600,118300,119700,121000,122000,122400,122300,122400,122900,123400,123500,123100,122500,121900,120800,119000,116800,114900,113100,111400,109800,108500,107300,105900,104900,104700,105100,104800,103600,103600,105400,107400,108100,108700,109000,108500,107300,106300,106200,107300,108900,109900,109500,109300,109300,108600,107500,107600,108700,109200,108500,107200,106200,105700,105300,105100,105400,105800,106100,106100,105700,104500,103400,102600,101700,101100,100700,99300,97800,97100,96600,95800,95100,94700,94600,93900,92700,91600,91000,90700,90100,89500,90100,91300,92100,93000,93400,93200,93100,93200,92600,92300,92700,93600,95100,96800,98700,100800,103600,106800,109900,112100,113800,115700,118000,119100,118500,117300,116600,116000,115500,115200
1770,Haywood,TN,,47,75,1019,43700,44400,44500,44900,46000,46600,46000,45600,46000,46900,48100,49000,50000,51300,52500,53100,53400,54300,55500,56400,57000,58000,58300,57800,56900,56700,56600,56400,56400,56200,56200,56400,56600,56500,56900,57700,58100,58500,59000,59600,59800,59800,59600,59700,59800,60100,60500,60500,60400,60500,60500,60500,60500,60500,60600,60800,60800,60700,60700,60600,60200,59700,59700,60000,60200,60000,59900,59600,59100,58300,58200,58800,59800,60200,60000,59600,59100,59000,59300,59800,60100,60400,60500,60200,59800,59600,59700,59400,59600,60100,60700,61200,61900,62300,62400,62500,62800,63200,63700,64400,64900,64900,64600,64300,64100,63900,63700,63600,63800,63900,63900,64500,65700,66200,66400,66700,67400,68000,68600,69000,69000,68900,68700,68500,68400,68600,68900,69200,69100,69100,69400,69700,70000,70400,70900,71000,70500,70000,70000,70300,69900,68800,67600,67000,67100,67400,67600,67400,67000,67300,67600,66900,66900,68400,70400,71700,72500,72800,73100,73300,73400,73300,72900,72400,71900,71200,70400,69400,68400,67700,67100,66700,66300,65800,65300,65300,65400,65300,65000,64800,64600,64400,64000,63700,63600,63700,63700,63900,63700,64000,64500,64700,64800,65000,65100,65000,64900,64800,64700,64700,64600,64000,63300,63000,62700,62600,62400,61700,61200,61100,61300,61500,61800,62100,62900,64100,65600,66300,67100,68600,70500,72100,73400,74300,75100,76000,75500,73600,71900,71000,71000,71600,71800,70900,70000
986,Dekalb,TN,,47,41,1020,62900,62600,63300,64200,64500,64800,64900,64200,63000,62000,61700,62200,63500,65300,65900,66200,67100,68600,70000,71500,73300,75600,77100,77300,77000,76700,76500,76400,75800,74400,72600,71600,70800,69800,69000,68200,67300,66500,65900,65500,65300,65700,66700,67600,68200,68900,69900,71000,72300,74200,75800,76000,75800,76700,77900,78700,80200,81400,82000,82500,83000,81900,80500,80500,81100,81000,80200,79300,78000,76700,76100,76000,75700,75200,74800,74900,75400,76200,77200,78200,78600,78900,79400,79700,79900,80700,81900,82900,83500,83800,84000,84300,84800,85400,86300,87500,88800,89200,89200,88900,89100,89600,90200,90600,91200,91800,92000,91700,91400,92100,93700,95000,95400,95100,94800,95300,96500,97500,98100,98600,99000,99500,99500,99600,99700,100300,100900,101200,100600,99800,99500,99900,99900,99600,99700,100300,100900,102300,103700,104000,102900,101600,99700,98100,96900,96100,95000,94100,93000,90200,87200,85000,85100,86800,88200,88000,88400,89000,89200,89600,90700,92100,93600,95400,97600,99400,100700,102000,103300,104500,105500,105700,105900,106200,106100,105400,103700,101700,101100,101200,100700,100100,99800,99300,99000,99200,99500,99800,100300,101100,102000,102300,102200,102500,102600,102500,102100,101600,100600,99400,98000,96400,94900,93300,91900,91600,92300,92100,91200,91600,93700,97000,99800,102000,104600,109400,113700,115500,116400,118600,119600,119400,120100,121400,121800,120600,119100,118400,118700,119100,119400,120000,121600,122800,123300
2256,Eastland,TX,,48,133,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000,88000,87600,86100,84700,83300,81800,80600,80900,82500,85100,89100,92300,93200,94300,94700,92800,90700,90200,90100,89000,88400,89500,92400,95100,97000,97800,97900,98100,98800,97700,96300,98300,100200,100600,102100,103000,101600,100600,101200,100600,98100,96700,95900,95000,98300,103000,102500,99600,97600,95100,92800,91700,92100,93700,95700,98200,98100,94300,89300,86500,86500,87800
188,Inyo,CA,,6,27,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269500,274400,277500,279700,282000,284600,286700,288800,287600,284800,284900,286700,286600,286700,287000,286700,285600,284000,284000,285600,284100,278600,272900,269100,266000,262800,260500,260000,261100,261800,263000,265500,266900,264500,260900,259300,259400,260200,260700,260900,262700,265500,267700,270000,270000,266900,264400,263700,263900,265000,265300,265200,266300,267900,269900,273900,277300,278700,278500,278500,278200,277700,278700,281000,282800,284400,287600,290400,288800,283100,280000,281100,281200,281000,282200,283700,283600,282300,280800
