County,State,Value
Johnson County,Georgia,1.8
Lee County,Georgia,2
Liberty County,Georgia,3.4
Lowndes County,Georgia,2.9
St. Louis County,Minnesota,2
Montgomery County,Georgia,1.3
Murray County,Georgia,2.6
Orleans Parish,Louisiana,4.5
New Madrid County,Missouri,1.5
Adams County,Mississippi,2
Chickasaw County,Mississippi,1.9
Clarke County,Mississippi,0.6
Copiah County,Mississippi,1.2
DeSoto County,Mississippi,2.6
Hancock County,Mississippi,4.5
Harrison County,Mississippi,3.7
Issaquena County,Mississippi,0.9
Meriwether County,Georgia,2.9
Platte County,Missouri,2.2
Putnam County,Missouri,1.6
Reynolds County,Missouri,1.4
St. Charles County,Missouri,2
St. Louis County,Missouri,2.3
Shannon County,Missouri,1.7
Stone County,Missouri,5.5
Vernon County,Missouri,2.1
Worth County,Missouri,0.7
Pulaski County,Georgia,2.3
Rabun County,Georgia,5.6
St. Bernard Parish,Louisiana,6.8
Spalding County,Georgia,3.5
Sumter County,Georgia,2.4
Tattnall County,Georgia,2.6
Terrell County,Georgia,1.8
Toombs County,Georgia,2
Towns County,Georgia,7.5
Walker County,Georgia,2.7
Pettis County,Missouri,2.6
Cowley County,Kansas,2.6
St. Mary Parish,Louisiana,1
Terrebonne Parish,Louisiana,1.4
Dickinson County,Iowa,4.8
Fremont County,Iowa,2.4
Hardin County,Iowa,2.5
Rockdale County,Georgia,3.7
Van Buren County,Iowa,1.6
Somerset County,Maine,2.6
York County,Maine,2.1
Warren County,Georgia,2.2
Winn Parish,Louisiana,1.1
Androscoggin County,Maine,2.1
Aroostook County,Maine,2.7
Cumberland County,Maine,1.7
Harrison County,Iowa,2.2
Flathead County,Montana,3.1
Glacier County,Montana,1.1
Hill County,Montana,1.5
Dickinson County,Kansas,2.3
Doniphan County,Kansas,1.5
Ford County,Kansas,1.4
Gove County,Kansas,1.7
Greeley County,Kansas,2.7
Hodgeman County,Kansas,2.2
Jewell County,Kansas,1.3
Kiowa County,Kansas,2.2
Baltimore County,Maryland,1.8
Meagher County,Montana,3
Missoula County,Montana,1.8
Petroleum County,Montana,1.8
Powder River County,Montana,0.9
Prairie County,Montana,2
Lincoln County,Maine,3.5
Beaverhead County,Montana,1.9
Carter County,Montana,0.7
Daniels County,Montana,1.1
Fallon County,Montana,1.2
Leavenworth County,Kansas,2.5
Linn County,Kansas,3.6
Meade County,Kansas,1.3
Kossuth County,Iowa,2.1
Lee County,Iowa,1.7
Marshall County,Iowa,2.3
Monona County,Iowa,1.9
Muscatine County,Iowa,1.9
Page County,Iowa,2.9
Pottawattamie County,Iowa,1.9
Scott County,Iowa,1.9
Taylor County,Iowa,2.3
Fairfield County,Connecticut,1.7
Pinellas County,Florida,3.6
Taylor County,Florida,3.4
Wakulla County,Florida,3.7
Baldwin County,Georgia,3.7
Fulton County,Illinois,2.6
Grundy County,Illinois,2.4
Hancock County,Illinois,2.1
Kankakee County,Illinois,2.7
Lake County,Illinois,2.3
Macon County,Illinois,2.1
Madison County,Illinois,2.1
Mercer County,Illinois,1.8
Morgan County,Illinois,2.3
Peoria County,Illinois,2.3
Pike County,Illinois,2.7
Merrimack County,New Hampshire,1.9
Sullivan County,New Hampshire,2
Bergen County,New Jersey,1.2
Burlington County,New Jersey,1.5
Cumberland County,New Jersey,1.9
Middlesex County,New Jersey,1.4
Erie County,Ohio,2.6
Hamilton County,Ohio,3
Hocking County,Ohio,3.7
Jefferson County,Ohio,2.2
Lake County,Ohio,2
Lucas County,Ohio,2.7
Meigs County,Ohio,2
Noble County,Ohio,1.5
Bartow County,Georgia,3.5
Bibb County,Georgia,3.4
Brooks County,Georgia,2
Camden County,Georgia,3.9
Chatham County,Georgia,3.9
Clay County,Georgia,2.7
Cobb County,Georgia,3.4
Columbia County,Georgia,3.1
Crisp County,Georgia,3.1
DeKalb County,Georgia,3.8
Randolph County,Illinois,1.4
Scott County,Illinois,1.7
Shelby County,Illinois,1.7
Union County,Illinois,1.8
Wabash County,Illinois,1.7
White County,Illinois,1.5
Winnebago County,Illinois,2.6
Allen County,Indiana,2.6
Clark County,Indiana,2.8
Dearborn County,Indiana,2.3
Monmouth County,New Jersey,1.6
Somerset County,New Jersey,1.1
Warren County,New Jersey,1.9
Chaves County,New Mexico,1.9
Curry County,New Mexico,2
Marshall County,Mississippi,1.9
Noxubee County,Mississippi,1.4
Ottawa County,Ohio,3.1
Scioto County,Ohio,1.7
Trumbull County,Ohio,2.6
Warren County,Ohio,1.8
Washington County,Ohio,1.7
Adair County,Oklahoma,1.8
Choctaw County,Oklahoma,1.5
Douglas County,Georgia,4.3
Franklin County,Georgia,3.3
Fulton County,Georgia,5.2
Yakutat City and Borough,Alaska,0
Coconino County,Arizona,2.9
Idaho County,Idaho,1.9
Lemhi County,Idaho,2.6
Owyhee County,Idaho,2.4
Twin Falls County,Idaho,2.6
Washington County,Idaho,2.2
Berrien County,Michigan,3
Tunica County,Mississippi,2
Warren County,Mississippi,2.4
Yazoo County,Mississippi,2
Atchison County,Missouri,2.7
Boone County,Missouri,2.5
Caldwell County,Missouri,2.4
Comanche County,Oklahoma,2.4
Craig County,Oklahoma,2.4
Delaware County,Oklahoma,3.9
Grant County,Oklahoma,1.7
Grant County,New Mexico,2.1
Lea County,New Mexico,1.2
McKinley County,New Mexico,0.5
Cuyahoga County,Ohio,2.8
Lee County,Florida,6.6
Miami-Dade County,Florida,3.2
Desha County,Arkansas,1
Fulton County,Arkansas,2.6
Henderson County,Kentucky,1.7
Jefferson County,Kentucky,2.5
Knox County,Kentucky,1
Lawrence County,Kentucky,1
Letcher County,Kentucky,1
Livingston County,Kentucky,1.3
Magoffin County,Kentucky,0.7
Martin County,Kentucky,0.6
Meade County,Kentucky,1.9
Sanilac County,Michigan,2.9
Cape Girardeau County,Missouri,2.3
Cass County,Missouri,2.6
Clark County,Missouri,1.4
Cooper County,Missouri,3
DeKalb County,Missouri,2.2
Dunklin County,Missouri,1.9
Harrison County,Missouri,1.7
Holt County,Missouri,1.4
Bertie County,North Carolina,1.3
Cabarrus County,North Carolina,2.5
Columbus County,North Carolina,1.6
Taos County,New Mexico,2.3
Union County,New Mexico,2.9
Bronx County,New York,2.3
Chautauqua County,New York,2.1
Delaware County,New York,2.9
Jefferson County,New York,2.4
Lake County,Florida,4.4
Independence County,Arkansas,1.5
Jefferson County,Arkansas,2
Lawrence County,Arkansas,1.8
Lee County,Arkansas,1.5
Logan County,Arkansas,1.8
Miller County,Arkansas,1.3
Mississippi County,Arkansas,2.1
Pulaski County,Arkansas,2.3
Ontonagon County,Michigan,4.1
Schoolcraft County,Michigan,3.2
Anoka County,Minnesota,1.6
Big Stone County,Minnesota,3
Carver County,Minnesota,1.7
Carteret County,North Carolina,3.9
Cumberland County,North Carolina,2.8
Currituck County,North Carolina,4.1
Graham County,North Carolina,3.2
Greene County,North Carolina,1.4
Madison County,New York,1.5
New York County,New York,4.4
Onondaga County,New York,1.4
Beaver County,Oklahoma,1.3
Randolph County,Arkansas,1.9
Sebastian County,Arkansas,2.6
Union County,Arkansas,1.7
Worth County,Georgia,1.2
Honolulu County,Hawaii,1.1
Alcona County,Michigan,5.1
Alpena County,Michigan,2.8
Arenac County,Michigan,3.3
Henderson County,North Carolina,3.6
Hyde County,North Carolina,1.9
Macon County,North Carolina,5.1
Madison County,North Carolina,2.1
Mitchell County,North Carolina,2.7
Pamlico County,North Carolina,3.5
Polk County,North Carolina,3.7
Robeson County,North Carolina,1.3
Rutherford County,North Carolina,2.7
Richmond County,New York,1.4
Schenectady County,New York,1.8
Seneca County,New York,1.6
Sullivan County,New York,4.8
Washington County,New York,2.2
Erie County,New York,1.2
Centre County,Pennsylvania,1.6
Clearfield County,Pennsylvania,1.9
Crawford County,Pennsylvania,2.1
Kauai County,Hawaii,1.8
Bonner County,Idaho,3.7
Camas County,Idaho,5.3
Caribou County,Idaho,2
Clark County,Idaho,2.2
Custer County,Idaho,2.9
Baraga County,Michigan,3.1
Sioux County,Nebraska,2.1
Washington County,Nebraska,1.5
Churchill County,Nevada,3.1
Sampson County,North Carolina,1.4
Transylvania County,North Carolina,3.7
Washington County,North Carolina,2.1
Yadkin County,North Carolina,1.5
Adams County,North Dakota,1.8
Cass County,North Dakota,1.8
Divide County,North Dakota,0.8
Golden Valley County,North Dakota,0.9
Kidder County,North Dakota,1.8
McHenry County,North Dakota,1.2
Dauphin County,Pennsylvania,2.4
Franklin County,Pennsylvania,2
Jefferson County,Pennsylvania,1.6
Lehigh County,Pennsylvania,1.8
McKean County,Pennsylvania,2
Mercer County,Pennsylvania,2.1
Northampton County,Pennsylvania,1.6
Nuckolls County,Nebraska,1.8
Red Willow County,Nebraska,2.5
Cabell County,West Virginia,2.3
Fayette County,West Virginia,1.4
Greenbrier County,West Virginia,2.3
Hardy County,West Virginia,2.6
Jefferson County,West Virginia,2.3
Logan County,West Virginia,1.4
McDowell County,West Virginia,1.8
Spotsylvania County,Virginia,2
Tazewell County,Virginia,2
Wise County,Virginia,1.8
Bristol city,Virginia,3
Colonial Heights city,Virginia,2.6
Fredericksburg city,Virginia,2.9
Vernon County,Wisconsin,1.7
Vilas County,Wisconsin,4.6
Winnebago County,Wisconsin,2.1
Big Horn County,Wyoming,2.1
Greene County,Missouri,2.5
Henry County,Ohio,2.4
Haskell County,Texas,2.6
St. Croix County,Wisconsin,1.9
Henrico County,Virginia,2.4
Cullman County,Alabama,2.6
Hartford County,Connecticut,1.4
Chattahoochee County,Georgia,3
Columbia County,Arkansas,1.9
Carroll County,Illinois,2.7
Moore County,North Carolina,2.9
Pembina County,North Dakota,2
Auglaize County,Ohio,1.9
Lincoln County,Nebraska,1.7
Mingo County,West Virginia,1.1
Converse County,Wyoming,2.2
Ellis County,Oklahoma,1.9
Phillips County,Kansas,1.7
Republic County,Kansas,1.8
Russell County,Kansas,1.7
Seward County,Kansas,1
Smith County,Kansas,3.2
Stevens County,Kansas,2
Wallace County,Kansas,0.9
Washington County,Kansas,0.8
Woodbury County,Iowa,1.2
Bourbon County,Kansas,3.1
Lee County,Virginia,2.1
Loudoun County,Virginia,1.7
Middlesex County,Virginia,3
Cabo Rojo Municipio,Puerto Rico,6.1
Ceiba Municipio,Puerto Rico,3
Corozal Municipio,Puerto Rico,1
Culebra Municipio,Puerto Rico,2.7
GuÃ¡nica Municipi,Puerto Rico,2.2
Crook County,Wyoming,1.6
Hot Springs County,Wyoming,2
Laramie County,Wyoming,1.9
Niobrara County,Wyoming,1.4
Park County,Wyoming,1.8
Hampton city,Virginia,2.6
Newport News city,Virginia,2.5
Poquoson city,Virginia,1.5
Roanoke city,Virginia,3.6
Queens County,New York,2.4
Chester County,Pennsylvania,1.5
Jackson County,Indiana,2.6
Mineral County,Montana,3.7
Gosper County,Nebraska,2.4
Cottle County,Texas,4.4
Fannin County,Texas,2.7
Caroline County,Virginia,2.4
Santa Clara County,California,1.4
Spencer County,Kentucky,2.7
Morrill County,Nebraska,2
Watauga County,North Carolina,5
Cherokee County,Kansas,2.7
Huron County,Michigan,3
Leelanau County,Michigan,3.4
Montgomery County,Maryland,1.5
Whatcom County,Washington,2.2
Bee County,Texas,1.8
Borden County,Texas,2.2
Bowie County,Texas,1.8
Brazoria County,Texas,2.1
Brown County,Texas,2.5
Burleson County,Texas,1.5
Putnam County,West Virginia,1.2
Raleigh County,West Virginia,1.8
Suffolk city,Virginia,2.5
Adams County,Washington,2
Asotin County,Washington,1.5
Clallam County,Washington,2.6
Washakie County,Wyoming,1
Aguada Municipio,Puerto Rico,1.9
Aibonito Municipio,Puerto Rico,1.7
Sandoval County,New Mexico,2.3
Berkeley County,South Carolina,2.7
Emporia city,Virginia,3.8
Howell County,Missouri,2.3
Mower County,Minnesota,2.3
Miami County,Kansas,2.9
Custer County,Nebraska,2.2
Doddridge County,West Virginia,1.2
Prince George's County,Maryland,2.6
Wicomico County,Maryland,2.9
Valley County,Montana,0.9
Yellowstone County,Montana,1.4
Banner County,Nebraska,2
Boyd County,Nebraska,1.5
Taylor County,West Virginia,1.2
Upshur County,West Virginia,1.3
Wayne County,West Virginia,1
Wyoming County,West Virginia,1.7
Brown County,Wisconsin,1.8
Juana DÃ_az Municipi,Puerto Rico,2.6
Lares Municipio,Puerto Rico,1.7
ManatÃ_ Municipi,Puerto Rico,3.1
San Juan County,Utah,1.4
Tooele County,Utah,2.6
Utah County,Utah,2.3
Weber County,Utah,2.2
Addison County,Vermont,1.7
Essex County,Vermont,2.3
Ferry County,Washington,2.1
Grant County,Washington,2.1
Cherry County,Nebraska,1.4
Cuming County,Nebraska,1.7
Dakota County,Nebraska,1
Deuel County,Nebraska,2.7
Bracken County,Kentucky,2.7
Bullitt County,Kentucky,2.1
Calloway County,Kentucky,2.2
Carroll County,Kentucky,2.8
Clay County,Kentucky,1
Cumberland County,Kentucky,3.2
Daviess County,Kentucky,1.8
Franklin County,Kentucky,4.3
MayagÃ_ez Municipi,Puerto Rico,3.4
Patillas Municipio,Puerto Rico,4
Ponce Municipio,Puerto Rico,2.6
Sabana Grande Municipio,Puerto Rico,1.7
San Juan Municipio,Puerto Rico,4.5
Santa Isabel Municipio,Puerto Rico,1.5
Calhoun County,Texas,3.5
Grays Harbor County,Washington,3.5
King County,Washington,2.6
Lincoln County,Washington,2.6
Okanogan County,Washington,2.3
Rutland County,Vermont,2.2
Windsor County,Vermont,2.7
Cass County,Nebraska,2.6
Fulton County,Kentucky,3.5
Greenup County,Kentucky,2
Menominee County,Michigan,2.1
Muskegon County,Michigan,2.8
Cherokee County,Texas,1.9
Coke County,Texas,3.3
Collin County,Texas,1.8
Comanche County,Texas,2.8
Cooke County,Texas,1.8
Dallam County,Texas,2.4
Grant County,Wisconsin,1.8
Iron County,Wisconsin,3.3
Kenosha County,Wisconsin,2.3
Lafayette County,Wisconsin,2.3
Accomack County,Virginia,4.1
Bedford County,Virginia,2.4
Buchanan County,Virginia,1.2
Pierce County,Washington,2.6
Oceana County,Michigan,2.8
Bristol County,Massachusetts,1.5
Hampden County,Massachusetts,1.5
Middlesex County,Massachusetts,1.3
Manitowoc County,Wisconsin,2
El Paso County,Texas,1.6
Gaines County,Texas,1.8
Galveston County,Texas,3.1
Prince Edward County,Virginia,2.2
Rock County,Wisconsin,2.6
San Juan County,Washington,3.4
Snohomish County,Washington,2.4
Wahkiakum County,Washington,3.1
Cumberland County,Virginia,2.1
Essex County,Virginia,2.4
Fairfax County,Virginia,1.1
Norfolk County,Massachusetts,1.1
Plymouth County,Massachusetts,1.5
Furnas County,Nebraska,3.1
Greeley County,Nebraska,0.8
Harlan County,Nebraska,2.5
Hooker County,Nebraska,0.8
Jefferson County,Nebraska,1.9
Keya Paha County,Nebraska,1
Milwaukee County,Wisconsin,2.3
Oconto County,Wisconsin,2.5
Rockbridge County,Virginia,2.7
Scott County,Virginia,1.5
Southampton County,Virginia,2.7
Giles County,Virginia,1.9
Grayson County,Virginia,2.9
Halifax County,Virginia,2.5
Hanover County,Virginia,1.7
Highland County,Virginia,2.4
Isle of Wight County,Virginia,1.9
Calhoun County,Florida,1.7
Gibson County,Indiana,2.1
Heard County,Georgia,2.2
Franklin County,Kansas,2.4
Chippewa County,Minnesota,2.1
Barry County,Michigan,2.5
Shelby County,Missouri,2.2
